[[28824, 50000], [13434, 50000]]	,
[[28694, 50000], [13417, 50000]]	,
[[28807, 50000], [13437, 50000]]	,
[[28948, 50000], [13269, 50000]]	,
[[28928, 50000], [13326, 50000]]	,
[[28786, 50000], [13312, 50000]]	,
[[28722, 50000], [13552, 50000]]	,
[[28548, 50000], [13501, 50000]]	,
[[28574, 50000], [13379, 50000]]	,
[[28720, 50000], [13396, 50000]]	,
[[28759, 50000], [13429, 50000]]	,
[[28869, 50000], [13393, 50000]]	,
[[28823, 50000], [13449, 50000]]	,
[[28926, 50000], [13236, 50000]]	,
[[28642, 50000], [13412, 50000]]	,
[[28990, 50000], [13410, 50000]]	,
[[28860, 50000], [13240, 50000]]	,
[[28657, 50000], [13386, 50000]]	,
[[28718, 50000], [13300, 50000]]	,
[[28665, 50000], [13346, 50000]]	,
[[28783, 50000], [13387, 50000]]	,
[[28724, 50000], [13506, 50000]]	,
[[28791, 50000], [13374, 50000]]	,
[[28807, 50000], [13497, 50000]]	,
[[28587, 50000], [13520, 50000]]	,
[[28881, 50000], [13379, 50000]]	,
[[28766, 50000], [13459, 50000]]	,
[[28825, 50000], [13366, 50000]]	,
[[28876, 50000], [13312, 50000]]	,
[[28879, 50000], [13364, 50000]]	,
[[28799, 50000], [13335, 50000]]	,
[[28848, 50000], [13538, 50000]]	,
[[28916, 50000], [13525, 50000]]	,
[[28813, 50000], [13362, 50000]]	,
[[28627, 50000], [13230, 50000]]	,
[[28828, 50000], [13250, 50000]]	,
[[28749, 50000], [13310, 50000]]	,
[[28809, 50000], [13488, 50000]]	,
[[28937, 50000], [13497, 50000]]	,
[[28641, 50000], [13453, 50000]]	,
[[28724, 50000], [13368, 50000]]	,
[[28866, 50000], [13470, 50000]]	,
[[28845, 50000], [13565, 50000]]	,
[[28873, 50000], [13593, 50000]]	,
[[28556, 50000], [13475, 50000]]	,
[[28778, 50000], [13602, 50000]]	,
[[28649, 50000], [13495, 50000]]	,
[[28891, 50000], [13474, 50000]]	,
[[28885, 50000], [13473, 50000]]	,
[[28954, 50000], [13227, 50000]]	,
[[28818, 50000], [13432, 50000]]	,
[[28709, 50000], [13376, 50000]]	,
[[28693, 50000], [13340, 50000]]	,
[[28990, 50000], [13346, 50000]]	,
[[28707, 50000], [13339, 50000]]	,
[[28848, 50000], [13413, 50000]]	,
[[28821, 50000], [13437, 50000]]	,
[[28915, 50000], [13421, 50000]]	,
[[28756, 50000], [13342, 50000]]	,
[[28856, 50000], [13417, 50000]]	,
[[28880, 50000], [13564, 50000]]	,
[[28719, 50000], [13416, 50000]]	,
[[28624, 50000], [13394, 50000]]	,
[[28828, 50000], [13314, 50000]]	,
[[28599, 50000], [13494, 50000]]	,
[[28746, 50000], [13454, 50000]]	,
[[28781, 50000], [13489, 50000]]	,
[[28794, 50000], [13466, 50000]]	,
[[28695, 50000], [13448, 50000]]	,
[[28849, 50000], [13570, 50000]]	,
[[28709, 50000], [13448, 50000]]	,
[[28923, 50000], [13394, 50000]]	,
[[28691, 50000], [13483, 50000]]	,
[[28621, 50000], [13504, 50000]]	,
[[28693, 50000], [13327, 50000]]	,
[[28643, 50000], [13341, 50000]]	,
[[28989, 50000], [13391, 50000]]	,
[[28727, 50000], [13361, 50000]]	,
[[28932, 50000], [13442, 50000]]	,
[[28819, 50000], [13424, 50000]]	,
[[28649, 50000], [13348, 50000]]	,
[[28811, 50000], [13437, 50000]]	,
[[28632, 50000], [13398, 50000]]	,
[[28868, 50000], [13568, 50000]]	,
[[28734, 50000], [13298, 50000]]	,
[[28830, 50000], [13379, 50000]]	,
[[28662, 50000], [13465, 50000]]	,
[[28974, 50000], [13386, 50000]]	,
[[29007, 50000], [13485, 50000]]	,
[[28751, 50000], [13278, 50000]]	,
[[28647, 50000], [13599, 50000]]	,
[[28862, 50000], [13506, 50000]]	,
[[28722, 50000], [13412, 50000]]	,
[[28778, 50000], [13404, 50000]]	,
[[28726, 50000], [13318, 50000]]	,
[[28895, 50000], [13421, 50000]]	,
[[28856, 50000], [13396, 50000]]	,
[[28819, 50000], [13523, 50000]]	,
[[28653, 50000], [13416, 50000]]	,
[[28685, 50000], [13554, 50000]]	,
[[28913, 50000], [13421, 50000]]	,
[[28871, 50000], [13524, 50000]]	,
[[28794, 50000], [13436, 50000]]	,
[[28716, 50000], [13430, 50000]]	,
[[28814, 50000], [13526, 50000]]	,
[[28734, 50000], [13401, 50000]]	,
[[28667, 50000], [13349, 50000]]	,
[[28706, 50000], [13549, 50000]]	,
[[28819, 50000], [13521, 50000]]	,
[[28734, 50000], [13261, 50000]]	,
[[28738, 50000], [13406, 50000]]	,
[[28996, 50000], [13492, 50000]]	,
[[28677, 50000], [13384, 50000]]	,
[[28796, 50000], [13511, 50000]]	,
[[28525, 50000], [13473, 50000]]	,
[[28679, 50000], [13422, 50000]]	,
[[28673, 50000], [13491, 50000]]	,
[[28871, 50000], [13506, 50000]]	,
[[28729, 50000], [13370, 50000]]	,
[[28741, 50000], [13456, 50000]]	,
[[28840, 50000], [13436, 50000]]	,
[[28824, 50000], [13356, 50000]]	,
[[28796, 50000], [13659, 50000]]	,
[[28828, 50000], [13493, 50000]]	,
[[28718, 50000], [13585, 50000]]	,
[[28794, 50000], [13378, 50000]]	,
[[28754, 50000], [13505, 50000]]	,
[[28876, 50000], [13240, 50000]]	,
[[28746, 50000], [13306, 50000]]	,
[[28777, 50000], [13357, 50000]]	,
[[28695, 50000], [13495, 50000]]	,
[[28772, 50000], [13394, 50000]]	,
[[28842, 50000], [13503, 50000]]	,
[[28803, 50000], [13531, 50000]]	,
[[28563, 50000], [13574, 50000]]	,
[[28919, 50000], [13424, 50000]]	,
[[28762, 50000], [13383, 50000]]	,
[[28589, 50000], [13342, 50000]]	,
[[28764, 50000], [13277, 50000]]	,
[[28718, 50000], [13441, 50000]]	,
[[28791, 50000], [13437, 50000]]	,
[[28746, 50000], [13425, 50000]]	,
[[28861, 50000], [13376, 50000]]	,
[[28747, 50000], [13473, 50000]]	,
[[28781, 50000], [13496, 50000]]	,
[[28850, 50000], [13372, 50000]]	,
[[28902, 50000], [13490, 50000]]	,
[[28870, 50000], [13405, 50000]]	,
[[28825, 50000], [13416, 50000]]	,
[[28780, 50000], [13403, 50000]]	,
[[28681, 50000], [13466, 50000]]	,
[[28690, 50000], [13497, 50000]]	,
[[28557, 50000], [13312, 50000]]	,
[[28614, 50000], [13377, 50000]]	,
[[28914, 50000], [13458, 50000]]	,
[[28742, 50000], [13360, 50000]]	,
[[28658, 50000], [13402, 50000]]	,
[[28650, 50000], [13491, 50000]]	,
[[28859, 50000], [13409, 50000]]	,
[[28845, 50000], [13518, 50000]]	,
[[28756, 50000], [13211, 50000]]	,
[[28749, 50000], [13377, 50000]]	,
[[28730, 50000], [13255, 50000]]	,
[[28844, 50000], [13453, 50000]]	,
[[28807, 50000], [13518, 50000]]	,
[[28658, 50000], [13525, 50000]]	,
[[28678, 50000], [13497, 50000]]	,
[[28764, 50000], [13354, 50000]]	,
[[28712, 50000], [13410, 50000]]	,
[[28818, 50000], [13305, 50000]]	,
[[28815, 50000], [13477, 50000]]	,
[[28989, 50000], [13261, 50000]]	,
[[28869, 50000], [13514, 50000]]	,
[[28552, 50000], [13488, 50000]]	,
[[28797, 50000], [13280, 50000]]	,
[[28806, 50000], [13509, 50000]]	,
[[28833, 50000], [13323, 50000]]	,
[[28930, 50000], [13314, 50000]]	,
[[28858, 50000], [13434, 50000]]	,
[[28877, 50000], [13391, 50000]]	,
[[28743, 50000], [13401, 50000]]	,
[[28706, 50000], [13474, 50000]]	,
[[28673, 50000], [13418, 50000]]	,
[[28872, 50000], [13457, 50000]]	,
[[28709, 50000], [13561, 50000]]	,
[[28686, 50000], [13337, 50000]]	,
[[28711, 50000], [13564, 50000]]	,
[[28916, 50000], [13329, 50000]]	,
[[28610, 50000], [13297, 50000]]	,
[[28600, 50000], [13459, 50000]]	,
[[28883, 50000], [13469, 50000]]	,
[[28752, 50000], [13372, 50000]]	,
[[28857, 50000], [13459, 50000]]	,
[[28788, 50000], [13438, 50000]]	,
[[28747, 50000], [13197, 50000]]	,
[[28777, 50000], [13402, 50000]]	,
[[28784, 50000], [13388, 50000]]	,
[[28808, 50000], [13443, 50000]]	,
[[28659, 50000], [13315, 50000]]	,
[[28817, 50000], [13441, 50000]]	,
[[28796, 50000], [13327, 50000]]	,
[[28654, 50000], [13414, 50000]]	,
[[28911, 50000], [13525, 50000]]	,
[[28783, 50000], [13521, 50000]]	,
[[28896, 50000], [13446, 50000]]	,
[[28783, 50000], [13495, 50000]]	,
[[28730, 50000], [13527, 50000]]	,
[[28789, 50000], [13566, 50000]]	,
[[28696, 50000], [13444, 50000]]	,
[[28593, 50000], [13464, 50000]]	,
[[28838, 50000], [13489, 50000]]	,
[[28914, 50000], [13452, 50000]]	,
[[28947, 50000], [13432, 50000]]	,
[[28683, 50000], [13423, 50000]]	,
[[28851, 50000], [13452, 50000]]	,
[[28782, 50000], [13386, 50000]]	,
[[28842, 50000], [13341, 50000]]	,
[[28710, 50000], [13384, 50000]]	,
[[28640, 50000], [13352, 50000]]	,
[[28817, 50000], [13348, 50000]]	,
[[28768, 50000], [13448, 50000]]	,
[[28746, 50000], [13508, 50000]]	,
[[28663, 50000], [13526, 50000]]	,
[[28798, 50000], [13462, 50000]]	,
[[28889, 50000], [13376, 50000]]	,
[[28857, 50000], [13389, 50000]]	,
[[28773, 50000], [13526, 50000]]	,
[[28758, 50000], [13553, 50000]]	,
[[28508, 50000], [13370, 50000]]	,
[[28651, 50000], [13461, 50000]]	,
[[28806, 50000], [13387, 50000]]	,
[[28765, 50000], [13430, 50000]]	,
[[28665, 50000], [13328, 50000]]	,
[[28851, 50000], [13565, 50000]]	,
[[28911, 50000], [13548, 50000]]	,
[[28926, 50000], [13285, 50000]]	,
[[28610, 50000], [13373, 50000]]	,
[[28835, 50000], [13249, 50000]]	,
[[28728, 50000], [13292, 50000]]	,
[[28726, 50000], [13340, 50000]]	,
[[28660, 50000], [13377, 50000]]	,
[[28765, 50000], [13426, 50000]]	,
[[28804, 50000], [13589, 50000]]	,
[[28781, 50000], [13375, 50000]]	,
[[28748, 50000], [13353, 50000]]	,
[[28755, 50000], [13448, 50000]]	,
[[28709, 50000], [13424, 50000]]	,
[[28675, 50000], [13322, 50000]]	,
[[28756, 50000], [13388, 50000]]	,
[[28663, 50000], [13479, 50000]]	,
[[28545, 50000], [13442, 50000]]	,
[[28679, 50000], [13570, 50000]]	,
[[28490, 50000], [13273, 50000]]	,
[[28749, 50000], [13396, 50000]]	,
[[28718, 50000], [13509, 50000]]	,
[[28790, 50000], [13412, 50000]]	,
[[28624, 50000], [13526, 50000]]	,
[[28829, 50000], [13421, 50000]]	,
[[28744, 50000], [13512, 50000]]	,
[[28892, 50000], [13247, 50000]]	,
[[28798, 50000], [13500, 50000]]	,
[[28781, 50000], [13563, 50000]]	,
[[28708, 50000], [13346, 50000]]	,
[[28897, 50000], [13264, 50000]]	,
[[28550, 50000], [13334, 50000]]	,
[[28747, 50000], [13352, 50000]]	,
[[28865, 50000], [13534, 50000]]	,
[[28799, 50000], [13429, 50000]]	,
[[28813, 50000], [13446, 50000]]	,
[[28723, 50000], [13469, 50000]]	,
[[28586, 50000], [13413, 50000]]	,
[[28827, 50000], [13429, 50000]]	,
[[28773, 50000], [13439, 50000]]	,
[[28569, 50000], [13411, 50000]]	,
[[28651, 50000], [13288, 50000]]	,
[[28631, 50000], [13288, 50000]]	,
[[28859, 50000], [13382, 50000]]	,
[[28694, 50000], [13457, 50000]]	,
[[28809, 50000], [13350, 50000]]	,
[[28929, 50000], [13569, 50000]]	,
[[28802, 50000], [13447, 50000]]	,
[[28860, 50000], [13449, 50000]]	,
[[28618, 50000], [13322, 50000]]	,
[[28717, 50000], [13308, 50000]]	,
[[28782, 50000], [13309, 50000]]	,
[[28826, 50000], [13504, 50000]]	,
[[28866, 50000], [13370, 50000]]	,
[[28616, 50000], [13321, 50000]]	,
[[28823, 50000], [13365, 50000]]	,
[[28801, 50000], [13476, 50000]]	,
[[28859, 50000], [13348, 50000]]	,
[[28664, 50000], [13546, 50000]]	,
[[28670, 50000], [13206, 50000]]	,
[[28673, 50000], [13544, 50000]]	,
[[28714, 50000], [13360, 50000]]	,
[[28799, 50000], [13263, 50000]]	,
[[28646, 50000], [13467, 50000]]	,
[[28603, 50000], [13513, 50000]]	,
[[28596, 50000], [13433, 50000]]	,
[[28745, 50000], [13380, 50000]]	,
[[28793, 50000], [13406, 50000]]	,
[[28898, 50000], [13427, 50000]]	,
[[28758, 50000], [13525, 50000]]	,
[[28779, 50000], [13470, 50000]]	,
[[28853, 50000], [13519, 50000]]	,
[[28952, 50000], [13448, 50000]]	,
[[28696, 50000], [13449, 50000]]	,
[[28898, 50000], [13355, 50000]]	,
[[28635, 50000], [13483, 50000]]	,
[[28895, 50000], [13262, 50000]]	,
[[28681, 50000], [13351, 50000]]	,
[[28804, 50000], [13426, 50000]]	,
[[28854, 50000], [13492, 50000]]	,
[[28843, 50000], [13445, 50000]]	,
[[28807, 50000], [13596, 50000]]	,
[[28965, 50000], [13439, 50000]]	,
[[28789, 50000], [13506, 50000]]	,
[[28741, 50000], [13428, 50000]]	,
[[28778, 50000], [13385, 50000]]	,
[[28766, 50000], [13292, 50000]]	,
[[28691, 50000], [13442, 50000]]	,
[[28678, 50000], [13301, 50000]]	,
[[28581, 50000], [13331, 50000]]	,
[[28814, 50000], [13308, 50000]]	,
[[29025, 50000], [13491, 50000]]	,
[[28613, 50000], [13485, 50000]]	,
[[28870, 50000], [13514, 50000]]	,
[[28569, 50000], [13271, 50000]]	,
[[28802, 50000], [13427, 50000]]	,
[[28623, 50000], [13560, 50000]]	,
[[28646, 50000], [13492, 50000]]	,
[[28428, 50000], [13347, 50000]]	,
[[28742, 50000], [13540, 50000]]	,
[[28582, 50000], [13471, 50000]]]
